Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H01S1V001,H01S1V002,H01S1V003,H01S1V004,H01S1V005,H01S1V006,H01S1V007,H01S1V008,H01S1V009,H01S1V010,H01S1V011,H01S1V012,H01S1V013,H01S1V014,H01S1V015,H01S1V016,H01S1V017,H01S1V018,H01S1V019,H01S1V020,H01S1V021,H01S1V022,H01S1V023,H01S1V024,H01S1V025,H01S1V026,H01S1V027,H01S1V028,H01S1V029,H01S1V030,H01S1V034,H01S1V035,H01S1V036,H01S1V037,H01S1V038,H01S1V039,H01S1V040,H01S1V041,H01S1V042,H01S1V043,H01S1V044,H01S1V045,H01S1V046,H01S1V047,H01S1V048,H01S1V049,H01S1V050,H01S1V051,H01S1V052,H01S1V053,H01S1V054,H01S1V055,H01S2V001,H01S2V002,H01S2V003,H01S2V004,H01S2V005,H01S2V006,H01S2V007,H01S2V008,H01S2V009,H01S2V010,H01S2V011,H01S2V012,H01S2V013,H01S2V014,H01S2V015,H01S2V016,H01S2V017,H01S2V018,H01S2V019,H01S2V020,H01S2V021,H01S2V022,H01S2V023,H01S2V024,H01S2V025,H01S2V026,H01S2V027,H01S2V028,H01S2V029,H01S2V030,H01S2V031,H01S2V032,H01S2V033,H01S2V034,H01S2V035,H01S2V036,H01S2V037,H01S2V038,H01S2V039,H01S2V040,H01S2V041,H01S2V042,H01S2V043,H01S3V001,H01S3V002,H01S3V003,H01S3V004,H01S3V005,H01S3V006,H01S3V007,H01S3V008,H01S3V009,H01S3V010,H01S3V011,H01S3V012,H01S3V013,H01S3V014,H01S3V015,H01S3V016,H01S3V017,H01S3V018,H01S3V019,H01S3V020,H01S3V021,H01S3V022,H01S3V023,H01S3V024,H01S3V025,H01S3V026,H01S3V027,H01S3V028,H01S3V029,H01S3V030,H01S3V031,H01S3V032,H01S3V033,H01S3V034,H01S3V035,H01S3V036,H01S3V037,H01S3V038,H01S3V039,H01S3V040,H01S3V041,H01S3V042,H01S3V043,H01S3V044,H01S3V045,H01S3V046,H01S3V047,H01S3V048,H01S3V049,H01S3V050,H01S3V051,H01S3V052,H01S3V053,H01S3V054,H01S3V055,H01S3V056,H01S3V057,H01S3V058,H01S3V059,H01S3V060,H01S3V061,H01S3V062,H01S3V063,H01S3V064,H01S3V065,H01S3V066,H01S3V067,H01S3V068,H01S3V069,H01S3V070,H01S3V071,H01S3V072,H01S3V073,H01S4V001,H01S4V002,H01S4V003,H01S4V004,H01S4V005,H01S4V006,H01S4V007,H01S4V008,H01S4V009,H01S4V010,H01S4V011,H01S4V012,H01S4V013,H01S4V014,H01S4V015,H01S4V016,H01S4V017,H01S4V018,H01S4V019,H01S4V020,H01S4V021,H01S4V022,H01S4V023,H01S4V024,H01S4V025,H01S4V026,H01S4V027,H01S4V028,H01S4V029,H01S4V030,H01S4V031,H01S4V032,H01S4V033,H01S4V034,H01S4V035,H01S4V036,H01S4V037,H01S4V038,H01S4V039,H01S4V040,H01S4V041,H01S4V042,H01S4V043,H01S4V044,H01S4V045,H01S4V046,H01S4V047,H01S4V048,H01S4V049,H01S4V050,H01S4V051,H01S4V052,H01S4V053,H01S4V054,H01S4V055,H01S4V056,H01S4V057,H01S5V001,H01S5V002,H01S5V003,H01S5V004,H01S5V005,H01S5V006,H01S5V007,H01S5V008,H01S5V009,H01S5V010,H01S5V011,H01S5V012,H01S5V013,H01S5V014,H01S5V015,H01S5V016,H01S5V017,H01S5V018,H01S5V019,H01S5V020,H01S5V021,H01S5V022,H01S5V023,H01S5V024,H01S5V025,H01S5V026,H01S5V027,H01S5V028,H01S5V029,H01S5V030,H01S5V031,H01S5V032,H01S5V033,H01S5V034,H01S5V035,H01S5V036,H01S5V037,H01S5V038,H01S5V039,H01S5V040,H01S5V041,H01S5V042,H01S5V043,H01S5V044,H01S5V045,H01S5V046,H01S5V047,H01S5V048,H01S5V049,H01S5V050,H01S5V051,H01S5V052,H01S5V053,H01S5V054,H01S5V055,H01S5V056,H01S5V057,H01S5V058
248,GRENVILLE SOUTH,Ontario,1867 - 1903,1,1867.08.07,1229,59b6afbf-d08d-4201-aa87-876db1f4bb25,"SHANLY, Walter",899,0.5519,Conservative (1867-1942),Civil engineer,Protestant,0,1,,,,,,,,,Ireland,,,,2,9,1,9,9,2,2,9,2,2,2,9,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,2,1,2,2,2,1,2,9,2,2,1,9,1,1,2,2,9,2,2,2,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,1,1,2,2,1,1,1,2,9,2,2,2,1,9,9,2,2,1,9,9,9,1,9,9,9,1,2,2,2,1,1,2,2,2,2,9,2,2,1,9,9,9,1,9,9,9,9,9,9,9,9,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,9,9,9,9,9,1,1,2,9,9,9,1,2,2,2,2,2,2,1,1,1,1,9,9,9,2,1,9,1,1,2,2,1,2,2,2,9,2,2,2,9,9,2,2,2,1,1,9,9,1,2,2,2,2,2,2,2,2,2,2,9,2,2,1,9,1
766,VAUDREUIL,Quebec,1867 - 1914,1,1867.08.07,1468,6b274e20-00dc-4f9d-b5d5-aca27c65147c,"MCMILLAN, Donald",accl.,,Conservative (1867-1942),Flour and feed dealer,Catholic,0,1,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,9,9,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,9,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,9,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,9,1,2,2,2,1,2,2,2,1,2,2,2,9,9,9,2,2,2,9,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,9,1,2,9,2,2,2,2,2,2,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,1,9,9,2,9,9,9,9,2,1,2,1,2,2,1,1,1,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,9,9,9,9,9,9,1,9,2,2,2,9,9,2,1,1,1,9,9,9,9,9,9,1,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
266,HALTON,Ontario,1867 - 1987,1,1867.08.07,1514,6dfe1f65-66d7-4c85-af7c-794cf1dd8ce4,"WHITE, John",1422,0.5245,Liberal Party of Canada,Lumber merchant,Protestant,0,1,,,,,,,,,Ireland,,,,2,2,2,9,9,2,2,9,9,9,9,9,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,9,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,9,2,1,2,2,9,2,2,1,9,9,9,9,9,9,2,2,1,2,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,9,2,2,1,1,2,9,2,1,9,9,1,2,2,2,9,9,1,9,1,2,9,9,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,9,9,9,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,9,9,9,1,2,2,1,1,1,1,2,9,1,1,1,1,2,1,9,9,9,9,9,9,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,9,9,2,2,1,2,1,2,1,2,1,1,9,9,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,9,1,9,9,2,2,2,9,9,9,9
549,PETERBOROUGH WEST,Ontario,1867 - 1952,1,1867.08.07,1527,6eb7b00d-fd2c-4165-83ce-462e6c7da8c2,"PERRY, Charles",681,0.5109,Conservative (1867-1942),Lumber merchant,Protestant,0,1,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,1,9,2,2,2,1,2,2,1,2,9,9,9,9,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,9,1,2,2,2,9,9,9,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,9,9,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,9,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9,1,1,1,9,9,9,1,2,2,2,2,2,2,1,1,1,1,9,9,9,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,9,2,2,2,2,9,2,9,9,9,9,9,2,2,1,1
783,VICTORIA NORTH,Ontario,1867 - 1903,1,1867.08.07,1575,72700905-5d92-40fc-aa30-5c92b490219d,"MORISON, John",687,0.6303,Liberal Party of Canada,"Merchant, postmaster",Protestant,0,1,,,,,,,,,Scotland,Died in office.,,,2,2,2,2,2,9,2,1,2,9,9,9,9,1,1,1,2,1,2,1,9,1,1,9,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,9,9,9,1,9,9,9,2,2,9,2,2,2,1,1,2,9,9,9,9,1,9,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,9,2,1,1,2,2,1,1,9,2,9,9,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,9,2,2,1,1,1,1,1,9,2,1,2,1,1,1,1,1,2,1,1,1,9,1,1,1,1,1,1,1,1,2,9,1,2,2,1,1,1,1,1,9,9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,9,9,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,9,1,2,2,9,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,9,9,9,9,9,9,2,1,2,1,2,1,1,9,9,1,1,1,9,9,9,1,2,1,2,2,1,1,1,9,9,1,1,1,2,2,9,1,9,9,9
243,GLOUCESTER,New Brunswick,1867 - 1990,1,1867.08.07,1609,74c6898b-a605-4725-8317-d85792bd590b,"ANGLIN, Hon. Timothy Warren",1061,0.6126,Liberal Party of Canada,"Newspaper editor, newspaper owner",Catholic,0,1,,,,,,,,,Ireland,,,,2,2,1,1,1,1,9,2,2,9,9,1,1,1,1,1,1,9,1,1,2,1,2,9,9,9,9,1,2,1,2,2,9,2,1,2,1,1,9,9,9,9,2,2,9,9,9,9,9,9,9,9,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,9,9,9,9,2,9,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,9,9,1,2,2,9,9,9,1,9,1,1,2,9,9,2,2,2,2,2,1,1,1,9,1,2,1,1,9,2,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,9,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,9,9,9,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,9,9,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,1,9,9,1,1,9,9,9,2,2,9,1,2,1,9
686,SIMCOE NORTH,Ontario,1867 - ,1,1867.08.07,1661,781a7bff-64d2-4a4a-94fb-3a313f9be4cc,"MCCONKEY, Thomas David",accl.,,Liberal Party of Canada,Merchant,Protestant,0,1,,,,,,,,,Ireland,,,,2,9,2,2,2,2,2,9,9,9,9,9,2,1,2,1,2,1,2,2,1,1,9,9,1,1,1,2,1,1,2,2,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,2,2,1,1,2,9,9,9,2,1,1,1,2,9,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,9,2,2,2,1,2,9,9,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,9,2,2,1,1,1,1,9,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,9,9,9,9,9,9,9,9,9,9,1,1,2,1,2,1,2,1,1,1,2,1,2,1,9,1,1,9,9,1,1,2,2,2,1,9,9,1,2,1,1,1,1,1,2,2,1,1,1,1,9,1,9,9,9,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,9,9,9,9,9,9,1,1,9,1,2,1,1,1,9,1,1,1,9,9,9,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,9,9,9
313,JACQUES CARTIER,Quebec,1867 - 1952,1,1867.08.07,1763,7f3f7442-4629-46f5-a6b0-c53365989c18,"GAUCHER, Guillaume Gamelin",659,0.5487,Conservative (1867-1942),Merchant,Fr.Catholic,1,1,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,9,9,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,9,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,9,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,9,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,9,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,9,9,9,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,9,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
389,LEEDS NORTH AND GRENVILLE NORTH,Ontario,1867 - 1903,1,1867.08.07,1767,7fb9b4b8-74d2-4e31-9b30-8fd847360641,"JONES, Francis",923,0.5185,Conservative (1867-1942),"Civil engineer, land surveyor",Protestant,0,1,,,,,,,,,Ireland,,,,2,9,1,9,9,2,2,2,2,2,2,9,2,2,1,1,9,9,9,9,9,9,9,9,1,1,2,2,1,9,2,9,1,1,2,9,9,9,1,2,2,1,2,9,1,2,2,1,9,2,9,9,1,9,9,9,9,9,1,1,2,9,2,9,9,2,2,1,9,1,2,2,1,9,9,1,1,9,9,9,9,2,2,1,2,2,2,1,9,9,9,9,9,9,9,9,2,1,1,1,9,1,1,2,9,9,9,9,2,1,2,1,2,1,2,1,9,9,1,2,2,2,1,9,1,9,9,9,2,9,9,2,1,9,9,2,1,1,2,1,9,9,9,9,2,2,2,9,9,9,9,9,9,2,2,1,1,1,1,1,1,9,2,1,9,1,9,9,2,1,9,2,9,9,9,9,1,1,9,2,2,9,2,1,1,9,1,1,1,1,2,1,2,2,1,1,9,9,9,1,1,9,9,2,2,1,1,2,9,1,9,9,9,9,2,9,1,9,1,9,9,1,9,9,1,1,1,2,1,9,2,2,1,2,2,1,1,1,1,9,9,9,2,2,2,9,9,9,2,1,2,2,2,9,9,1,1,9,9,1,9,9,9,1,1,1,9,1,2,2,2,2,9,9,9,9,2,1,2,9,2,9,9
238,GLENGARRY,Ontario,1867 - 1914,1,1867.08.07,1849,84a597b4-d27f-4473-8c65-7ccc5aaf5e13,"MACDONALD, Donald Alexander",accl.,,Liberal Party of Canada,"Contractor, merchant",Catholic,0,1,,,,,,,,,,,,,2,2,1,2,2,2,2,2,1,9,9,1,9,1,9,9,1,1,2,2,1,1,1,1,9,9,1,2,1,1,2,2,1,2,1,2,1,1,2,9,9,9,2,2,9,9,9,9,9,9,9,9,2,2,1,1,1,2,9,9,9,9,2,1,2,1,1,1,9,1,9,9,2,1,1,1,1,9,9,9,9,1,1,2,1,1,1,2,2,1,9,1,9,9,9,9,2,1,1,1,2,1,9,9,2,1,1,1,2,1,9,9,9,1,2,2,2,9,2,1,1,2,1,1,1,1,1,2,1,1,1,9,9,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,2,9,2,1,9,9,9,9,1,1,1,1,1,9,9,9,9,9,1,1,1,1,2,1,2,1,1,1,1,2,9,2,9,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,9,9,9,2,1,1,1,1,1,1,2,2,2,2,1,1,1,9,9,9,9,9,9,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9
171,TWO MOUNTAINS,Quebec,1867 - 1914,1,1867.08.07,2042,925bf7fa-2631-439c-a0b7-adde0c3f78ac,"DAOUST, Jean-Baptiste",accl.,,Conservative (1867-1942),Farmer,Fr.Catholic,1,1,,,,,,,,,,,,,2,2,2,9,9,2,1,9,1,2,2,2,2,2,1,2,2,1,9,9,9,9,9,9,1,1,9,1,9,9,2,9,2,1,2,2,2,1,1,9,9,9,9,9,1,2,2,9,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,9,9,9,2,2,2,2,2,2,1,9,9,9,2,9,9,9,9,2,2,2,2,2,1,9,2,2,9,1,2,2,2,1,2,2,2,1,9,2,2,1,1,9,2,2,2,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,2,2,1,2,2,9,9,1,9,9,2,9,9,9,9,9,9,9,9,1,2,2,1,9,9,9,2,2,9,9,9,9,9,9,9,9,9,2,2,2,2,9,9,9,9,9,2,2,2,2,1,2,1,2,1,2,9,9,1,9,9,2,2,2,2,1,2,2,2,2,9,2,2,9,2,9,2,2,2,9,2,2,2,2,1,2,2,9,9,1,9,2,2,2,9,9,9,9,9,2,9,9,9,2,2,2,2,2,2,2,1,9,9,9,9,9,9,2,1,1,9,1,9,9,9,9,2,2,2,9,2,2,2,2,2,9,9,9,1,1,2,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1
687,SIMCOE SOUTH,Ontario,1867 - 1924,1,1867.08.07,2084,95ad4441-de59-4dd4-bc9a-09a791b4802c,"LITTLE, William Carruthers",1411,0.5722,Liberal-Conservative,Farmer,Protestant,0,1,,,,,,,,,England,,,,2,2,2,9,9,2,2,2,9,9,9,2,2,2,1,9,2,1,2,2,1,9,9,1,9,9,9,9,9,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,9,9,9,9,2,9,9,9,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,9,9,1,1,2,1,9,1,2,1,1,1,2,2,2,2,1,9,9,9,2,1,2,2,1,9,9,9,9,9,9,9,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,1,2,2,2,9,2,9,1,2,1,1,1,1,2,1,2,2,1,9,9,9,9,9,2,2,2,1,9,1,2,2,2,9,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,9,9,9,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,9,1,1,9,9,1,2,2,2,2,2,2,2,1,1,2,2,2,9,1,9,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,9,9,9
37,BEAUHARNOIS,Quebec,1867 - 1933,1,1867.08.07,2180,9c583b10-7aa4-4e92-9378-600826c2ff81,"CAYLEY, Michael",724,0.5117,Conservative (1867-1942),Lawyer,Protestant,0,1,,,,,,,,,Ireland,,,,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,9,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,9,2,2,2,9,2,1,9,1,2,1,1,1,2,1,1,2,9,2,2,2,2,9,2,1,9,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,9,1,2,2,1,2,9,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,9,2,2,2,2,1,2,9,9,9,9,9,9,9,9,9,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,9,9,9,9,9,9,9,9,9,2,2,1,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,9,9,1,2,1,2,2,9,9,2,9,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,9,2,2,1,2,2,9,1,1,1
456,MONTMAGNY,Quebec,1867 - 1933,1,1867.08.07,2223,9f5ebeca-b042-46b6-951e-1b0eff12553b,"BEAUBIEN, Hon. Joseph-Octave",accl.,,Conservative (1867-1942),Physician,Fr.Catholic,1,1,,,,,,,,,,,,,2,2,2,2,2,9,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,9,9,2,1,2,2,2,1,2,9,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,1,9,1,2,2,2,2,1,9,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,2,2,2,2,2,2,1,1,9,9,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
65,BRANT NORTH,Ontario,1867 - 1892,1,1867.08.07,2283,a4189fa5-ea13-47aa-a794-2653de3c23dc,"BOWN, John Young",672,0.5007,Liberal-Conservative,Physician,Protestant,0,1,,,,,,,,,England,,,,2,2,2,2,2,2,2,2,9,9,9,9,2,2,2,2,2,1,2,1,2,2,9,2,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,9,9,9,1,9,9,1,1,2,2,2,1,2,2,1,2,2,9,2,2,1,2,2,9,2,2,1,1,2,2,1,1,1,2,9,2,9,2,1,2,9,9,9,9,9,9,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,9,2,2,9,9,9,9,2,9,2,2,2,2,2,2,2,1,2,1,1,1,9,1,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,9,9,9,1,1,2,2,2,2,2,2,2,9,9,9,9,2,2,9,9,1,1,9,9,9,9,9,9,2,2,2,2,2,9,9,1,1,9,2,2,2,2,1,2,2,2,2,2,2,2,9,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,9,1,1,2,1,2,2,9,9,2,2,1,1,1,1,9,9,9,2,1,1,1,9,9,2,1,2,9,2,2,9,2,9,9,9,2,9,9,9,1,1,2,2,9,2,2,2,2,2,9,9,9,2,2,9,2,9,9,9
186,DUNDAS,Ontario,1867 - 1924,1,1867.08.07,2317,a5e87923-b891-4ef7-98c9-9f7db9c9c3a7,"ROSS, John Sylvester",accl.,,Liberal-Conservative,Miller,Protestant,0,1,,,,,,,,,,,,,2,2,2,2,2,9,2,2,1,2,2,2,2,2,9,9,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,9,9,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,9,2,1,1,1,1,2,1,1,2,9,9,9,2,2,9,1,9,9,2,2,1,2,2,9,9,9,1,2,1,1,2,1,1,2,9,9,9,1,2,9,1,2,2,2,2,2,2,1,1,2,2,2,9,9,9,2,2,1,2,1,2,1,2,9,2,2,2,1,1,2,2,1,2,1,2,1,9,9,9,1,1,2,2,2,9,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,9,9,9,9,9,9,9,9,9,2,2,1,2,1,2,9,2,1,2,2,1,1,2,2,2,2,9,9,9,1,2,1,1,2,9,1,1,2,2,2,9,9,9,1,2,2,2,1,1,9,9,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,9,2,9,1,9,9,9,1,2,1,2,9,1,1,1,1,9,9,9,1,1,1,2,2,2,2,2,9,9,1,2,2,9,9,9,9,2,2,1
614,RIMOUSKI,Quebec,1867 - 1980,1,1867.08.07,2363,a91eee84-83fb-4e64-8368-2775dddb8058,"SYLVAIN, Georges",1152,0.623,Conservative (1867-1942),Merchant,Fr.Catholic,1,1,,,,,,,,,,,,,2,2,9,2,2,2,2,1,1,9,9,1,2,2,1,2,2,1,2,2,2,2,2,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,2,1,2,1,2,1,2,9,9,1,1,2,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
